,fight,winner,loser,date,cumultime_w,cumulStr_Att_fighter_w,cumulStr_Att_oponent_w,cumulTD_Att_fighter_w,cumulTD_Att_oponent_w,KDPM_w,KDPM_ratio_w,SLPM_w,SLPM_ratio_w,SAPM_w,SAPM_ratio_w,Str_Acc_w,Str_Def_w,TD_Acc_w,TD_Def_w,SubPM_w,PassPM_w,RevPM_w,Head_SLPM_w,Body_SLPM_w,Leg_SLPM_w,Dist_SLPM_w,Clinch_SLPM_w,Ground_SLPM_w,wins_w,losses_w,cumultime_l,cumulStr_Att_fighter_l,cumulStr_Att_oponent_l,cumulTD_Att_fighter_l,cumulTD_Att_oponent_l,KDPM_l,KDPM_ratio_l,SLPM_l,SLPM_ratio_l,SAPM_l,SAPM_ratio_l,Str_Acc_l,Str_Def_l,TD_Acc_l,TD_Def_l,SubPM_l,PassPM_l,RevPM_l,Head_SLPM_l,Body_SLPM_l,Leg_SLPM_l,Dist_SLPM_l,Clinch_SLPM_l,Ground_SLPM_l,wins_l,losses_l,implied_prob_w,implied_prob_l,prev_w,prev_l,bday_w,height_w,weight_w,reach_w,stance_w,bday_l,height_l,weight_l,reach_l,stance_l,age_w,age_l
1251,Demetrious Johnson vs Ray Borg,Demetrious-Johnson,Ray-Borg,2017-10-07,106.94999999999999,1847.0,1399.0,101.0,101.0,0.0090382115816359,0.0,1.1276215770882987,0.3152862483832063,0.6149396450894199,0.10679070386932096,0.004124755715355521,0.00680723087979899,0.0485974421617986,0.07986245993020355,0.02061781283514733,0.05807230649866468,0.0037103823920093208,0.5498074910367811,0.3531500743383819,0.22466401171313574,0.5800716611855031,0.3986657307311927,0.14888418517160262,14,1,42.21666666666667,336.0,278.0,28.0,27.0,0.0,0.0,0.5688032699366307,0.305203610478332,0.4591134476645728,0.18864510725628186,0.010332374061592882,0.014881069013026604,0.14732142857142858,0.14351851851851852,0.05687348441821514,0.14092234067394072,0.003383903897129321,0.3643577966457562,0.13512751372996143,0.06931795956091315,0.2536886516242232,0.07924737099628532,0.23586724731612216,5,2,0.9009009009009008,0.1,15,7,1986-08-13,63.0,125.0,66.0,Orthodox,1993-08-04,64.0,135.0,63.0,Orthodox,31.0,24.0
1252,Ray Borg vs Justin Scoggins,Justin-Scoggins,Ray-Borg,2016-02-06,27.5,258.0,280.0,12.0,28.0,0.0,0.0,0.8363440792884999,0.2488443372049929,0.9130992517274344,1.0989073426573426,0.008584777068008776,0.00825514247844345,0.1488095238095238,0.07019557823129252,0.005194805194805195,0.1379293603592669,0.01038961038961039,0.4053792249822764,0.3001335113484646,0.13083134295775886,0.6293286647964499,0.07792207792207792,0.12909333656997207,3,2,21.21666666666667,111.0,108.0,18.0,5.0,0.0,0.0,0.4786725147846931,0.4112406258995965,0.39507805415110986,0.20328784375586376,0.020542779976742243,0.02364078822412156,0.19212962962962965,0.3,0.10643292023559338,0.2332728114116982,0.0067332510380428675,0.3344661757744251,0.11401031825226639,0.03019602075800148,0.09405829670621728,0.023020439359795208,0.3615937787186805,3,1,0.31347962382445144,0.6802721088435374,5,4,1992-05-02,67.0,125.0,66.0,Southpaw,1993-08-04,64.0,135.0,63.0,Orthodox,23.0,22.0
1253,Demetrious Johnson vs Kyoji Horiguchi,Demetrious-Johnson,Kyoji-Horiguchi,2015-04-25,70.33333333333333,1278.0,941.0,57.0,82.0,0.00869583615436696,0.0,1.0956989277870597,0.26526432171387276,0.6928220370560823,0.12798302287721383,0.003801707323491825,0.006572726970385585,0.04824561403508772,0.06828587544248647,0.022943960597738518,0.05517454454861488,0.004062288422477996,0.46805973373684895,0.36648499101661997,0.26115420303359077,0.51507566971782,0.444256987745801,0.1363662703234385,9,1,22.65,313.0,269.0,5.0,6.0,0.00630715862503942,0.0,1.1295802830624047,0.3133624222020422,0.7331840901495906,0.20642010793687784,0.006934551152440403,0.008825107754977017,0.5,0.3611111111111111,0.00910311554129401,0.020721565640050833,0.00910311554129401,0.8120013285073132,0.2706328872635607,0.04694606729153053,0.6568890307971061,0.19854716329295286,0.27414408897234555,4,0,0.8771929824561404,0.13003901170351104,10,4,1986-08-13,63.0,125.0,66.0,Orthodox,1990-10-12,65.0,125.0,66.0,Orthodox,28.0,24.0
1254,Demetrious Johnson vs Chris Cariaso,Demetrious-Johnson,Chris-Cariaso,2014-09-27,66.85,1235.0,914.0,56.0,81.0,0.009148947537130036,0.0,1.0368431076854807,0.21177148781663999,0.7031562488357059,0.1313276048886834,0.0034256477592537376,0.0059159281196444835,0.03125,0.05678323192943075,0.015550673886039968,0.04087186648318482,0.0042739608932578265,0.4409158593308903,0.32975398083122903,0.2661732675233615,0.511853693226072,0.4244616515730564,0.10052776288635235,8,1,64.7,1103.0,917.0,27.0,59.0,0.0,0.0,1.149445023188431,0.24731033833240376,0.9368045921084137,0.13150742465828885,0.00398847051935665,0.0064953923818822515,0.20061728395061726,0.12666801183750337,0.018103230027779093,0.03592157689385424,0.0,0.6693940896973476,0.3516900966856151,0.12836083680546834,0.756693997300836,0.2502520981983632,0.142498927689232,7,3,0.9345794392523364,0.08,9,10,1986-08-13,63.0,125.0,66.0,Orthodox,1981-05-27,63.0,125.0,63.0,Southpaw,28.0,33.0
1255,Sergio Pettis vs Chris Cariaso,Sergio-Pettis,Chris-Cariaso,2015-10-03,30.216666666666665,673.0,670.0,18.0,17.0,0.012893890444910855,0.0,1.3707789003170316,0.1691653443675007,1.5750678908573648,0.20410762163406826,0.0026757688345800676,0.004465196228859912,0.12037037037037039,0.11437908496732024,0.009455519659601293,0.009455519659601293,0.004727759829800646,1.06410789547202,0.206143901095566,0.1005271037494453,1.0805985027252483,0.08430794682137324,0.20587245077040997,3,2,75.18333333333334,1223.0,1031.0,35.0,60.0,0.0,0.0,1.1070862981346858,0.24601101820070073,0.951079278534963,0.1788764847092612,0.00421842977405949,0.006807476898653987,0.17925170068027207,0.12455687830687831,0.017479088348319,0.044213602638426545,0.0,0.633077529724646,0.35019080383487206,0.12381796457516782,0.7025588033496094,0.24579595407420504,0.15873154071087153,7,5,0.6535947712418301,0.3508771929824561,5,12,1993-08-18,66.0,125.0,69.0,Orthodox,1981-05-27,63.0,125.0,63.0,Southpaw,22.0,34.0
1256,Renato Moicano vs Calvin Kattar,Renato-Moicano,Calvin-Kattar,2018-04-07,23.483333333333334,652.0,559.0,3.0,17.0,0.0,0.0,1.8520350880643408,0.1993611549850996,1.611909243593756,0.16862881357838416,0.002392302691447386,0.004310798166050773,0.3333333333333333,0.16029411764705884,0.0,0.0060833417824191416,0.0,1.1419343557461865,0.19813925698456816,0.5119614753335863,1.8155350373698258,0.024333367129676566,0.012166683564838283,3,1,9.533333333333333,396.0,346.0,3.0,3.0,0.041405962458594035,0.0,4.613412902886587,0.20227862025614834,4.809006782690994,0.2176002885108445,0.002019016334623153,0.0030426455963701907,0.0,0.1111111111111111,0.0,0.0,0.0,3.786871023713129,0.34189494715810503,0.4846469320153531,4.320022083179978,0.08636100741363899,0.2070298122929702,2,0,0.48780487804878053,0.5,4,2,1989-05-21,71.0,145.0,72.0,Orthodox,1988-03-26,71.0,145.0,72.0,Orthodox,28.0,30.0
1257,Ricardo Ramos vs Kyung Ho Kang,Ricardo-Ramos,Kyung-Ho-Kang,2018-08-04,10.966666666666667,193.0,167.0,2.0,13.0,0.013026487190620929,0.0,1.6436361778754054,0.24641771602257925,1.3302342213481138,0.13999383287079864,0.004919476033465671,0.007003771530096321,0.0,0.08846153846153845,0.013026487190620929,0.03907946157186278,0.02298791857168399,1.225256059870757,0.36627416924216494,0.052105948762483714,1.144032080917473,0.34328625067048096,0.15631784628745113,2,0,24.766666666666666,236.0,180.0,16.0,9.0,0.0,0.0,0.7016196026447686,1.3868790414798775,0.45346143979992026,0.3583123919597675,0.0067034543613439645,0.013641712554756031,0.17708333333333334,0.2777777777777778,0.035719980183674095,0.10493743836479309,0.03570352835829676,0.6258333488572263,0.041471649873390005,0.03431460391415249,0.13129432222837786,0.026667460865369103,0.5436578195510218,3,1,0.7142857142857143,0.2857142857142857,2,4,1995-08-01,66.0,135.0,69.0,Orthodox,1987-09-09,69.0,135.0,73.0,Orthodox,23.0,30.0
1258,Jordan Mein vs Alex Morono,Jordan-Mein,Alex-Morono,2018-07-28,37.55,625.0,511.0,25.0,16.0,0.029455675261267803,0.0,1.5279642494419958,0.28322432264437924,1.9117158823082843,0.3489520547301989,0.00485368048695495,0.008376468905288929,0.14333333333333334,0.26458333333333334,0.01327510634250584,0.06277344493056877,0.0,0.9439184400229249,0.30125440188618363,0.282791407532887,1.0174184259800603,0.1131536018353595,0.39739222162657584,4,4,23.2,365.0,416.0,3.0,5.0,0.0,0.0,0.9589117778772952,0.16229928519423306,1.251679355127631,0.24148204109363697,0.004222313509319666,0.005713584772711397,0.1111111111111111,0.2,0.0,0.02463054187192118,0.0,0.4310344827586207,0.2894088669950739,0.23846842812360053,0.85423197492163,0.030788177339901475,0.07389162561576354,3,1,0.5780346820809249,0.4291845493562232,8,4,1989-10-10,72.0,170.0,73.0,Orthodox,1990-08-16,71.0,170.0,72.0,Orthodox,28.0,27.0
1259,Keita Nakamura vs Alex Morono,Keita-Nakamura,Alex-Morono,2017-09-22,45.266666666666666,623.0,813.0,18.0,34.0,0.008313405991382875,0.022091310751104567,0.8263601081166357,0.11089189030369011,1.3099252014998364,0.3139360051473853,0.004358321133786338,0.004782983601987501,0.25,0.07401960784313726,0.017781110598999113,0.02409291367074328,0.006311803071744161,0.6471526312260787,0.09034656206583891,0.08886091482471808,0.644938680596798,0.1017543339085504,0.07966709361128725,2,5,14.0,229.0,311.0,3.0,3.0,0.0,0.0,1.0714285714285714,0.12760767411930202,1.5714285714285714,0.22441835982735028,0.0040371573527444365,0.003405870760294575,0.1111111111111111,0.3333333333333333,0.0,0.04081632653061224,0.0,0.38775510204081637,0.4489795918367347,0.2346938775510204,0.9081632653061226,0.04081632653061224,0.12244897959183673,2,0,0.46511627906976744,0.5555555555555556,7,2,1984-05-22,71.0,170.0,73.0,Southpaw,1990-08-16,71.0,170.0,72.0,Orthodox,33.0,27.0
1260,Erick Silva vs Jordan Mein,Jordan-Mein,Erick-Silva,2017-12-16,30.549999999999997,498.0,463.0,21.0,13.0,0.0362049298219511,0.0,1.639585704773573,0.21970528288770924,2.2889619811303836,0.42056457264597885,0.005285091367865938,0.007669997719084181,0.13492063492063494,0.24871794871794872,0.011640690680980406,0.05845218611176059,0.0,0.9544492025252551,0.3562530724142313,0.3288834298340863,1.1523424515728729,0.1063475531560638,0.3808957000446362,3,4,47.08333333333333,513.0,736.0,19.0,42.0,0.06110815878607823,0.010619469026548674,1.6921071628910531,0.3172940941812079,2.190308652404799,0.3941756864788521,0.013307049886313151,0.009417571503277784,0.19298245614035087,0.1784769463340892,0.06744230407994144,0.07335286638058916,0.0035695694206886296,1.1493362183618165,0.34963157728141475,0.1931393672478217,0.8891920159621283,0.14645465597805102,0.6564604909508739,7,7,0.5649717514124294,0.4081632653061224,7,14,1989-10-10,72.0,170.0,73.0,Orthodox,1984-06-21,72.0,170.0,74.0,Orthodox,28.0,33.0
1261,Erick Silva vs Neil Magny,Neil-Magny,Erick-Silva,2015-08-23,56.05,842.0,666.0,53.0,45.0,0.005049399962971067,0.0,1.2652910025898065,0.47950393837232863,1.19902904154704,0.25517612607222034,0.00473841163755297,0.008714355620394893,0.06013116862173466,0.10047619047619047,0.005299370258167654,0.038634932691688946,0.0,0.8516086068268643,0.2741354394449618,0.13954695631798045,0.7836371280141242,0.3350884342926455,0.14656544028303684,8,3,28.549999999999997,194.0,416.0,14.0,27.0,0.06963245114896165,0.0,1.5836915697045368,0.3386956987755975,2.5437133594756562,0.4962157024466915,0.025720563954268638,0.011341260415371746,0.1369047619047619,0.15520282186948856,0.0994491779328335,0.08741556096236179,0.0,1.165687009583857,0.3781956587040392,0.0398089014166404,0.5056692204956551,0.1808410561894738,0.8971812930194079,6,4,0.38167938931297707,0.6289308176100629,11,10,1987-08-03,75.0,170.0,80.0,Orthodox,1984-06-21,72.0,170.0,74.0,Orthodox,28.0,31.0
1262,Erick Silva vs Nordine Taleb,Nordine-Taleb,Erick-Silva,2016-03-05,26.183333333333334,288.0,279.0,16.0,12.0,0.0,0.0,0.9436657235077558,0.6359973563241411,0.47444684563197154,0.0842929614412746,0.007904211956521738,0.010254197217768999,0.15625,0.17361111111111113,0.0,0.04364826770937528,0.0,0.5990935265303282,0.23325858820894443,0.11131360876848317,0.5431823411646614,0.13313774262317082,0.2673456397199236,3,1,35.55,253.0,547.0,18.0,36.0,0.055921419980389735,0.0,1.3883896331342243,0.28400092231444735,2.3160985127233666,0.4644665510846677,0.02166527601129221,0.009504351669705664,0.14814814814814814,0.1318342151675485,0.0798670613215864,0.07823990298705245,0.0,0.9763413657437566,0.3238191777858237,0.0882290896046437,0.5145991308662113,0.15326937946339697,0.7205211228046159,6,5,0.32679738562091504,0.6896551724137931,4,11,1981-06-10,73.0,170.0,74.0,Orthodox,1984-06-21,72.0,170.0,74.0,Orthodox,34.0,31.0
1263,Matt Brown vs Erick Silva,Matt-Brown,Erick-Silva,2014-05-10,59.666666666666664,868.0,710.0,40.0,70.0,0.07306185671030035,0.0,2.6629503602863682,0.3787168763425089,1.4752904649933658,0.233779709676375,0.010104895000553475,0.013101281706527834,0.11669871794871796,0.09454700061842918,0.08933338472108,0.05520210032494766,0.007659105058853516,1.7386366096150034,0.6853015482654894,0.23901220240587598,1.2965601461823981,0.6819755250886239,0.684414689015347,11,5,18.766666666666666,106.0,226.0,9.0,19.0,0.09319516814928916,0.0,1.834098111524171,0.26418638330001676,2.2324851617266726,0.434879787875955,0.029144589095897677,0.014539604262971148,0.10185185185185185,0.16791979949874689,0.08367736133978347,0.0776200945350391,0.0,1.4162098744544591,0.39505139362896047,0.022836843440751077,0.40818762025545485,0.2246534079556639,1.201257083313052,4,3,0.3225806451612903,0.641025641025641,16,7,1981-01-10,72.0,170.0,75.0,Orthodox,1984-06-21,72.0,170.0,74.0,Orthodox,33.0,29.0
1264,Erick Silva vs Yancy Medeiros,Yancy-Medeiros,Erick-Silva,2017-06-03,31.8,575.0,719.0,1.0,15.0,0.039112407988987526,0.0,1.6592146326365527,0.25995135193248403,1.9737388706111845,0.38231916439181607,0.0053273311366393355,0.006766801454410029,0.0,0.3,0.038997292075790044,0.039112407988987526,0.00449236298292902,0.831482806403292,0.5203959977546038,0.30733582847865715,1.5045355807551588,0.11874014801796194,0.03593890386343216,4,4,44.06666666666666,419.0,680.0,19.0,41.0,0.05776892806665661,0.011346444780635402,1.5597008865382014,0.31319211573106914,2.1220977166917776,0.4012174892494268,0.015454541197831533,0.009484102601867047,0.19298245614035087,0.15843979868370112,0.07205919403397676,0.07837437500951754,0.0038139310187009752,1.0324310684753883,0.33595374130402494,0.19131607675878765,0.7469556998893256,0.14895798047487263,0.663787206174003,7,6,0.5714285714285714,0.4444444444444444,8,13,1987-09-07,70.0,155.0,75.0,Orthodox,1984-06-21,72.0,170.0,74.0,Orthodox,29.0,32.0
1265,Gadzhimurad Antigulov vs Ion Cutelaba,Ion-Cutelaba,Gadzhimurad-Antigulov,2018-07-28,17.733333333333334,305.0,521.0,3.0,11.0,0.15379357484620643,0.0,3.4258697083457004,0.9695664083600215,1.9702689925276093,0.31744615776729956,0.006735422769149889,0.004607535225830102,0.0,0.16450216450216448,0.0,0.02480564920079548,0.0,3.039587524810483,0.22197466792866183,0.16430751560655527,1.5221358333470296,0.1549754868075422,1.7487583881911286,2,2,3.466666666666667,9.0,8.0,0.0,2.0,0.0,0.0,0.6393971224076019,0.14423076923076922,0.24549918166939444,0.5769230769230769,0.07407407407407407,0.1875,,0.0,0.0,0.0,0.25832376578645233,0.6393971224076019,0.0,0.0,0.12274959083469722,0.5166475315729047,0.0,2,0,0.5235602094240838,0.46511627906976744,4,2,1993-12-14,73.0,205.0,75.0,Southpaw,1987-02-09,71.0,205.0,70.0,Orthodox,24.0,31.0
1266,Dustin Ortiz vs Matheus Nicolau,Dustin-Ortiz,Matheus-Nicolau,2018-07-28,71.63333333333333,955.0,865.0,97.0,56.0,0.0585771767990584,0.0,1.402419782084994,0.3939378355240115,0.8669083129725067,0.1614713680103395,0.0060569378936352345,0.008278008891866855,0.03673077880832251,0.09833475056689342,0.02151377288937467,0.06167815782362346,0.01470294958374229,0.9752769495218414,0.2707597517437202,0.15638308081943245,0.6235960666549596,0.23276834695781595,0.5460553684722184,7,5,19.45,351.0,334.0,3.0,9.0,0.009433739770288435,0.02570694087403599,0.8422981937757534,0.09800886753312792,1.3740915813980128,0.24687889732373403,0.0026332892755370533,0.004234821880037604,0.0,0.16666666666666666,0.0,0.0,0.0,0.43738860606387314,0.24965718463513328,0.15525240307674684,0.7479607960728689,0.009433739770288435,0.08490365793259592,3,0,0.36363636363636365,0.6535947712418301,12,3,1988-12-25,65.0,125.0,65.0,Orthodox,1993-01-06,66.0,125.0,66.0,,29.0,25.0
1267,Dustin Ortiz vs Alexandre Pantoja,Dustin-Ortiz,Alexandre-Pantoja,2018-01-20,64.63333333333333,875.0,816.0,85.0,55.0,0.06492127536935353,0.0,1.4747366670525723,0.40728741788444706,0.9188021625318955,0.17079352063996198,0.00609642935819617,0.008024795090080448,0.03505355542439941,0.10012265512265511,0.02384378439363908,0.06614783232452424,0.011874786015489228,1.0389074745197866,0.28240174946443547,0.15342744306835057,0.6447178686134648,0.24471629288192923,0.5853025055571782,6,5,11.516666666666666,326.0,276.0,4.0,14.0,0.01922450483549698,0.0,2.746678242056351,0.22640835127598746,1.9733496487332047,0.13492971014040223,0.0027544983086725205,0.004376183140582008,0.3333333333333333,0.11904761904761904,0.04403327059940023,0.0632577754348972,0.0,1.4307151134360219,0.8049574810405951,0.511005647579734,1.9925741535687012,0.7100708178882492,0.04403327059940023,2,0,0.4081632653061224,0.5747126436781609,11,2,1988-12-25,65.0,125.0,65.0,Orthodox,1990-04-16,65.0,125.0,67.0,Orthodox,29.0,27.0
1268,Willie Gates vs Dustin Ortiz,Dustin-Ortiz,Willie-Gates,2015-08-08,33.31666666666666,429.0,489.0,37.0,27.0,0.0,0.0,0.851630472647878,0.19323981911510213,1.1166174220114986,0.20812560185406365,0.005667033900437313,0.005096811888991425,0.05082582582582582,0.10559964726631393,0.02415448655810216,0.039948321675392105,0.004287858214821697,0.42499530105402006,0.21689304123624734,0.20974213035761052,0.4706562864952405,0.2638444166104548,0.11712976954218265,3,2,7.699999999999999,88.0,128.0,1.0,4.0,0.021290185224611458,0.0,0.7930593996167766,0.07836148813592422,2.7344581647860338,0.9474616292798113,0.00682983682983683,0.006521630781499203,0.0,0.1875,0.021290185224611458,0.021290185224611458,0.0,0.19161166702150312,0.332659144134554,0.2687885884607196,0.6227379178198851,0.10645092612305729,0.06387055567383437,1,1,0.7936507936507936,0.2079002079002079,5,2,1988-12-25,65.0,125.0,65.0,Orthodox,1987-01-21,68.0,125.0,70.0,Orthodox,26.0,28.0
1269,Alvaro Herrera vs Devin Powell,Devin-Powell,Alvaro-Herrera,2018-07-28,14.0,186.0,159.0,2.0,3.0,0.0,0.0,1.0714285714285714,0.2822410147991543,0.663265306122449,0.106120826709062,0.005940988835725678,0.007425762280073241,0.5,0.3333333333333333,0.02040816326530612,0.030612244897959183,0.01020408163265306,0.6122448979591838,0.3469387755102041,0.11224489795918367,0.5,0.3775510204081633,0.19387755102040813,0,2,7.383333333333334,46.0,70.0,0.0,5.0,0.0,0.0,1.278685332220467,0.5390519187358916,1.913596637276742,0.5981941309255079,0.02633779264214047,0.025812547241118672,,0.04,0.06716042012573922,0.06716042012573922,0.0,0.42412265312281894,0.08349052227960047,0.7710721568180477,1.1951948099408665,0.08349052227960047,0.0,1,2,0.5,0.5,2,3,1988-03-01,72.0,155.0,73.0,Orthodox,1990-05-14,72.0,155.0,74.0,,30.0,28.0
1270,Marcin Tybura vs Luis Henrique,Marcin-Tybura,Luis-Henrique,2017-03-04,8.883333333333333,143.0,189.0,5.0,0.0,0.0,0.0,0.9512266278940141,0.1425891181988743,1.62024463772791,0.6683864915572233,0.0038229097635038224,0.0074271630024741525,0.06666666666666667,,0.0,0.016081479496113642,0.0,0.6019881262704487,0.28491258363911076,0.06432591798445457,0.7743303534367639,0.17689627445725006,0.0,1,1,13.05,105.0,93.0,19.0,1.0,0.0,0.0,0.972823882498463,0.9166210545520889,0.7640494943247346,0.44419725621060435,0.014869239287843939,0.01955262391695029,0.06892230576441102,1.0,0.05191821900917017,0.12356906097724715,0.0,0.8198855439549404,0.11644864688141705,0.03648969166210545,0.30633599083121477,0.09820380105036433,0.5682840906168839,2,1,0.6060606060606061,0.4081632653061224,2,3,1985-11-09,75.0,249.0,78.0,Orthodox,1993-08-21,74.0,243.0,74.0,Orthodox,31.0,23.0
1271,Emil Meek vs Bartosz Fabinski,Bartosz-Fabinski,Emil-Meek,2018-07-22,14.0,78.0,60.0,11.0,15.0,0.0,0.0,0.5204081632653061,0.25384615384615383,0.38775510204081637,0.20121951219512194,0.015045960328979197,0.012332112332112333,0.08264462809917356,0.09696969696969697,0.030612244897959183,0.07142857142857142,0.0,0.21428571428571427,0.2346938775510204,0.07142857142857142,0.061224489795918366,0.4489795918367347,0.01020408163265306,2,0,14.0,128.0,199.0,5.0,21.0,0.0,0.0,0.6530612244897959,0.09142857142857141,1.0204081632653061,0.22408963585434177,0.00785264252507952,0.004354192928644132,0.12,0.051378446115288225,0.02040816326530612,0.01020408163265306,0.0,0.42857142857142855,0.1326530612244898,0.09183673469387754,0.489795918367347,0.061224489795918366,0.10204081632653061,1,1,0.4166666666666667,0.5882352941176471,2,2,1986-04-26,72.0,170.0,75.0,Orthodox,1988-08-20,71.0,170.0,74.0,Switch,32.0,29.0
1272,Eddie Wineland vs Alejandro Perez,Alejandro-Perez,Eddie-Wineland,2018-07-14,35.583333333333336,501.0,522.0,19.0,15.0,0.07331228999083596,0.0,0.9496143005028415,0.196433620355606,1.1294478883414927,0.15021184904088883,0.004999743935822207,0.008464051546351936,0.05764411027568922,0.2611111111111111,0.09619633768437288,0.019988183623641295,0.0,0.5574493030481792,0.12508100340416273,0.2670839940504995,0.8421208234631332,0.0524565359064252,0.05503694113328298,6,1,58.6,1229.0,1354.0,25.0,27.0,0.021368638499261385,0.0,1.2312050256643985,0.16792271734982603,1.5890748234877594,0.31659872976864084,0.0027865928919258783,0.00518400979633876,0.06333333333333332,0.2895622895622896,0.0,0.014096083781140162,0.0,0.8297427664052943,0.19943692628941723,0.20202533296968722,1.0393797623641188,0.07211401742156866,0.11971124587871107,5,6,0.6329113924050632,0.37735849056603776,7,11,1989-09-02,66.0,135.0,67.0,Orthodox,1984-06-26,67.0,135.0,69.0,Orthodox,28.0,34.0
1273,John Dodson vs Eddie Wineland,John-Dodson,Eddie-Wineland,2017-04-22,59.31666666666667,1071.0,1204.0,24.0,58.0,0.04605647634198151,0.0,1.4145515765456105,0.3737871592611173,1.0627353699976438,0.19216046834313116,0.003907543561401572,0.004935761331902275,0.11458333333333333,0.10963748894783377,0.0,0.004281566518149827,0.0,0.9328244433220912,0.3185038553874485,0.1632232778360707,0.9288859555903626,0.3796857260824912,0.10597989487275664,7,3,51.6,1091.0,1251.0,25.0,26.0,0.02426748480730072,0.0,1.3400894283708091,0.18222424877325205,1.671756624016276,0.31525138137069897,0.0029995863896731677,0.005183987755170591,0.06333333333333332,0.26223776223776224,0.0,0.016008343208814214,0.0,0.9035450796773303,0.20711247830542343,0.22943187038805565,1.1222413580336699,0.08189692676170394,0.13595114357543545,5,5,0.8064516129032259,0.20833333333333334,10,10,1984-09-26,63.0,135.0,66.0,Orthodox,1984-06-26,67.0,135.0,69.0,Orthodox,32.0,32.0
1274,Bryan Caraway vs Eddie Wineland,Bryan-Caraway,Eddie-Wineland,2015-07-25,31.883333333333333,465.0,536.0,41.0,18.0,0.0,0.0,0.9004510498006139,0.15826436235421107,1.2995965400540992,0.27706740977814265,0.004376490176166507,0.00660280582265675,0.06533101045296168,0.2759259259259259,0.02450094935321005,0.11820157580225087,0.01094105204293755,0.665733973298808,0.12481553934833824,0.10990153715346762,0.7838892239984551,0.07487493168743949,0.041686894114719264,4,2,37.63333333333333,753.0,902.0,9.0,24.0,0.015944064739058607,0.0,1.2212865715453725,0.1718146514584576,1.6959887289633755,0.3464145567198454,0.003030962928382099,0.004905364707268443,0.14814814814814814,0.20075757575757577,0.0,0.01513605632855333,0.0,0.7919957285310483,0.24270533295656027,0.18658551005776408,0.9915063791194831,0.07433064638616017,0.15544954603972927,3,4,0.45454545454545453,0.53475935828877,6,7,1984-08-04,68.0,135.0,68.0,Orthodox,1984-06-26,67.0,135.0,69.0,Orthodox,30.0,31.0
